grade,direction_value,surface_value,cond_range,race_distance,race_type,median_winner_time,upper_quartile_winner_time,lower_quartile_winner_time,median_top3_time,upper_quartile_top3_time,lower_quartile_top3_time
S,LeftTurning,Turf,0.5,11,RestrictedStakes,136.68806607684337,137.25527020363873,136.35876239549475,137.30488076105792,137.73793064732652,136.93122321753384
S,LeftTurning,Turf,0.5,12,Allowance,153.8557713047125,154.83624928274253,152.95653916773875,154.61272706693995,155.3107077064692,153.11486430340113
S,LeftTurning,Turf,0.5,12,Claiming,153.39968818523795,153.80600863642542,153.21021161427973,154.41958657916288,154.78736064373624,154.0688136445907
S,LeftTurning,Turf,0.5,12,Maiden,153.19306648334597,153.44610957237754,153.01329039990298,153.79739770951153,154.08382608463455,153.6217494367126
S,LeftTurning,Turf,0.5,12,RestrictedStakes,151.86343180186884,152.11774038361588,151.55466908149845,152.41621094300888,152.91012531395032,152.0042149314039
S,LeftTurning,Turf,0.75,4,Allowance,45.33720784378971,45.589283636341904,44.903267003909605,45.19965461600516,45.55469073178472,45.0289433165257
S,LeftTurning,Turf,0.75,4,Claiming,45.08786050705645,45.24915413020393,45.00059819832758,45.59949200238568,45.987670102488025,45.58885155733736
S,LeftTurning,Turf,0.75,4,Maiden,45.11925599489044,45.243536194322544,45.026479223477125,45.45278452725544,45.64419239211541,45.31838673673285
S,LeftTurning,Turf,0.75,4,RestrictedStakes,44.68068956169794,44.85578163268738,44.48884420277835,45.02891217841814,45.141086740551096,44.80782113555499
S,LeftTurning,Turf,0.75,5,Allowance,57.238808798318985,57.56641081344826,57.03865149012977,57.80148204820502,58.04815025433417,57.17435830776317
S,LeftTurning,Turf,0.75,5,Claiming,57.231134801431296,57.321135853002254,57.00354121301265,57.513715924851375,57.722266796718834,57.24903273495229
S,LeftTurning,Turf,0.75,5,Maiden,57.0334107419552,57.1919186276358,56.92468566378352,57.47580229705759,57.69414555663658,57.298161703022686
S,LeftTurning,Turf,0.75,5,RestrictedStakes,56.538109685555234,56.70252387226362,56.36904324312141,56.758034841716125,57.039234805609674,56.57375152691809
S,LeftTurning,Turf,0.75,6,Allowance,69.85949711746457,69.99949564942031,69.82031117486403,70.36330017946378,70.45763372751176,70.1764193136447
S,LeftTurning,Turf,0.75,6,Claiming,69.96991678339523,70.13204293731323,69.91352278027504,70.42824315186961,70.71395667999926,70.23302344041083
S,LeftTurning,Turf,0.75,6,Maiden,69.75164997393878,70.02892765470642,69.62586141317958,70.29173737136519,70.4584612407265,69.98219326964364
S,LeftTurning,Turf,0.75,6,RestrictedStakes,69.20823071331,69.4039182756752,69.0487546146592,69.73219907502617,69.94338771373394,69.45785225328652
S,LeftTurning,Turf,0.75,7,Allowance,85.02381432281072,85.51247962746763,84.56165486554174,85.79385662514564,85.90839888627735,85.35169450498276
S,LeftTurning,Turf,0.75,7,Claiming,84.51844899403113,84.80315372661823,84.39331064133107,85.24549136594274,85.46006471640509,84.83561445350976
S,LeftTurning,Turf,0.75,7,Maiden,84.25008089599449,84.38581032237781,84.0655503365738,84.63124340037825,84.78252063032033,84.50725021268585
S,LeftTurning,Turf,0.75,7,RestrictedStakes,83.49552770294446,83.7905638140867,83.32221331205447,83.98044458739943,84.2618214564057,83.76907469145628
S,LeftTurning,Turf,0.75,8,Allowance,97.13275642441255,98.01586161190517,96.61015211783118,97.39787477637655,97.51367021520073,97.06009767227332
S,LeftTurning,Turf,0.75,8,Claiming,97.53130871086012,97.84651285344592,97.05488802925555,97.89353534807428,98.26795395990466,97.64775345521774
S,LeftTurning,Turf,0.75,8,Maiden,97.01679346003912,97.25104984007532,96.84215303015317,97.42121633349483,97.60825108190042,97.30131671153725
S,LeftTurning,Turf,0.75,8,RestrictedStakes,96.17867886770995,96.48300155279739,95.9133698407222,96.70451542174165,96.99750484007755,96.41726693967878
S,LeftTurning,Turf,0.75,9,Allowance,110.59414832356526,110.84096152014575,110.24935800372694,111.34591529114746,111.99487321082776,110.88237355715991
S,LeftTurning,Turf,0.75,9,Claiming,110.61215447747202,111.10889091366047,110.50697682460552,111.30390191486848,111.53912755031736,111.02657907102616
S,LeftTurning,Turf,0.75,9,Maiden,110.51532532925675,110.80615430275407,110.39874258942092,111.16890062521554,111.25690761561695,110.88077537742228
S,LeftTurning,Turf,0.75,9,RestrictedStakes,109.65627064608523,109.91721839973263,109.38765969715016,110.18648417054068,110.4570808070436,109.7742256659801
S,LeftTurning,Turf,0.75,10,Allowance,125.14000807015164,125.59352042304855,124.14863659272783,125.82797054221153,126.12935371595543,124.57289194331196
S,LeftTurning,Turf,0.75,10,Claiming,124.62104862205368,124.82739588041395,124.45740295332462,125.19762566276285,125.42941835136058,125.03487496936842
S,LeftTurning,Turf,0.75,10,Maiden,124.389080611031,124.68932226190564,124.13423988657313,124.92441100387524,125.25283822061051,124.7370515053604
S,LeftTurning,Turf,0.75,10,RestrictedStakes,123.3870094831272,123.86284308212582,123.11502796993679,123.9237830371517,124.40325143214983,123.54528167172771
S,LeftTurning,Turf,0.75,11,Allowance,139.17158962077343,139.5701257652205,138.3406163064719,139.996867803572,140.55397892860532,139.1035719022899
S,LeftTurning,Turf,0.75,11,Claiming,138.77968319845564,138.85069845735404,138.5897217010037,139.0887235151432,139.30293368851022,138.90982812900393
S,LeftTurning,Turf,0.75,11,Maiden,138.38935559356133,138.67336796575856,138.13867609211547,138.97308619834178,139.55674482579565,138.66552684060795
S,LeftTurning,Turf,0.75,11,RestrictedStakes,137.08901837037152,137.41102867130076,136.75775907710613,137.71775486534824,138.20336353448414,137.3853031150804
S,LeftTurning,Turf,0.75,12,Allowance,154.60556839782572,154.93071844026124,154.02889888419188,155.63623563651413,155.85035710654776,154.80608489287778
S,LeftTurning,Turf,0.75,12,Claiming,154.08974316256194,154.368601027027,153.95753314201306,154.99763824302434,155.30276058151932,154.51316081159334
S,LeftTurning,Turf,0.75,12,Maiden,153.7450187435603,153.96943075620928,153.5976990356274,154.35849648349455,154.6715318990005,154.1077146775756
S,LeftTurning,Turf,0.75,12,RestrictedStakes,152.49547619295254,152.81554686273756,152.3042382207551,153.0429937476636,153.4497980585205,152.70797923454154
S,LeftTurning,Turf,1.0,4,Allowance,45.22558188601447,45.483402912248145,45.14291402169845,45.78113973322024,46.07055810314427,45.74544842376174
S,LeftTurning,Turf,1.0,4,Claiming,45.234063435616164,45.28933428696604,45.1827033586948,45.43955479672642,45.49974052668812,45.35162438891764
S,LeftTurning,Turf,1.0,4,Maiden,45.139327163456606,45.263813214558155,44.989018546106664,45.39707355828649,45.547355798909045,45.28582198875297
S,LeftTurning,Turf,1.0,4,RestrictedStakes,44.726152463709525,44.82821120211779,44.60171357659475,45.01783165643039,45.1757239324274,44.868291037083296
S,LeftTurning,Turf,1.0,5,Allowance,57.32528990178206,57.357463837567636,57.09452666454032,57.68449605863373,57.73570033150749,57.390792483058846
S,LeftTurning,Turf,1.0,5,Claiming,57.19470903628566,57.239662198658905,57.07624952892412,57.64911744298602,57.77613608386821,57.482766345781286
S,LeftTurning,Turf,1.0,5,Maiden,57.11025968348467,57.28179274797228,56.90385141854071,57.41256076569927,57.539365572877436,57.238427734056536
S,LeftTurning,Turf,1.0,5,RestrictedStakes,56.55391178981901,56.69887389441519,56.365383919466105,56.77258598793361,57.05544826446935,56.54874144187927
S,LeftTurning,Turf,1.0,6,Allowance,71.11865524416453,71.19127740907471,70.69630716339402,70.77582013719976,71.45212955814657,70.26777454716851
S,LeftTurning,Turf,1.0,6,Claiming,69.90573203598045,69.99234072164164,69.79976793445786,70.3803972905179,70.44875145939353,70.23289001582027
S,LeftTurning,Turf,1.0,6,Maiden,69.99361804849065,70.08941279902685,69.86258402538226,70.21128200793811,70.37574733609709,70.05244785409175
S,LeftTurning,Turf,1.0,6,RestrictedStakes,69.24179124457089,69.52843706925603,68.90010907475272,69.62901615569729,69.81285633854051,69.34481629746179
S,LeftTurning,Turf,1.0,7,Allowance,85.22015636836309,86.08045103002219,84.4983530953491,86.99644977467246,86.99644977467246,86.99644977467246
S,LeftTurning,Turf,1.0,7,Claiming,84.53062936375842,84.61768636814537,84.37730100626729,85.04657833021665,85.22396638358153,84.82143154826235
S,LeftTurning,Turf,1.0,7,Maiden,84.48749007136871,84.60449548553319,84.32956215212579,84.85806405739326,85.08165484408245,84.66601573631382
S,LeftTurning,Turf,1.0,7,RestrictedStakes,83.63424612093165,83.88155482740297,83.40377147828966,83.97560090469221,84.16986723285785,83.79536114959319
S,LeftTurning,Turf,1.0,8,Allowance,97.79578757765998,98.4890185954619,97.32739110854226,98.25095467994448,98.40352643841598,97.92186375065346
S,LeftTurning,Turf,1.0,8,Claiming,97.34441263400552,97.59517708519714,97.24760595181581,97.70088179022784,97.82159232082026,97.58408181096172
S,LeftTurning,Turf,1.0,8,Maiden,97.0521812496053,97.21487326762522,96.93410938442933,97.54632184926804,97.73149697225604,97.39567651801423
S,LeftTurning,Turf,1.0,8,RestrictedStakes,96.21706188026909,96.67229228696776,95.89268249136876,96.72846451929551,96.97940828109094,96.35363412504124
S,LeftTurning,Turf,1.0,9,Allowance,110.83729110902394,111.0836511891203,110.41583942278088,111.73837807868688,112.17314903494504,111.41649135852022
S,LeftTurning,Turf,1.0,9,Claiming,110.89392227981558,111.1888807456707,110.61184209926222,111.50596847026638,111.84992540008197,111.21832735371096
S,LeftTurning,Turf,1.0,9,Maiden,110.57312256206808,110.80506581994729,110.30761960138383,110.86502670419713,111.28576350871816,110.71935803301199
S,LeftTurning,Turf,1.0,9,RestrictedStakes,109.53709243256476,109.66816052883154,109.23197596513084,109.96408285934262,110.31208432245626,109.76483746208379
S,LeftTurning,Turf,1.0,10,Allowance,125.34344109495221,125.926466890631,124.32049090322934,125.63494235222585,126.41517572365579,124.9384944590692
S,LeftTurning,Turf,1.0,10,Claiming,125.09673467164116,125.39708869962196,124.38578728130494,125.56213667301203,125.70067878240825,125.16421262716511
S,LeftTurning,Turf,1.0,10,Maiden,124.46395352735884,124.86751932948982,124.20358637425966,125.05656972318755,125.42323729666175,124.83670723731817
S,LeftTurning,Turf,1.0,10,RestrictedStakes,123.58561738011053,123.86968040448734,123.17545324070247,123.99951771531349,124.28691886497911,123.71417176267894
S,LeftTurning,Turf,1.0,11,Allowance,139.26223604536648,139.43115617601498,138.67805353799253,139.25502210150904,139.98953451666478,138.786917599961
S,LeftTurning,Turf,1.0,11,Claiming,139.14292113148412,139.3041834357757,138.67384755695264,139.58964856958963,139.7024540330397,138.84944708599323
S,LeftTurning,Turf,1.0,11,Maiden,138.52157732122652,138.74629490351973,138.13279783798782,139.0703118826096,139.69293060868833,138.81209974902586
S,LeftTurning,Turf,1.0,11,RestrictedStakes,137.27994366573222,137.58990408318846,136.99771730391512,137.77164085195454,138.1927650188346,137.4844752687193
S,LeftTurning,Turf,1.0,12,Allowance,154.59062137469127,154.9592638822086,153.4497519029574,155.45484852152202,155.8156416328127,155.41592164465467
S,LeftTurning,Turf,1.0,12,Claiming,154.46296608825662,154.8317376590521,154.13826327751926,155.02638348998332,155.22618591526717,154.65903610078914
S,LeftTurning,Turf,1.0,12,Maiden,153.80692568753213,154.0511609504938,153.55369057611514,154.60381512814644,154.91935578160442,154.34733152539638
S,LeftTurning,Turf,1.0,12,RestrictedStakes,152.26400011189273,152.6827015663752,151.99358966211094,152.96607174740979,153.3716069883347,152.6450146793652
S,RightTurning,Dirt,0.0,4,Allowance,46.5105930115965,46.98566652288821,46.428537512181464,47.1230467699329,47.41468791469353,46.846883687031436
S,RightTurning,Dirt,0.0,4,Claiming,46.88152090560148,46.93942299201434,46.74094539207455,47.10634639176086,47.16660550835509,46.89398101789182
S,RightTurning,Dirt,0.0,4,Maiden,46.75591905006393,46.862494225372316,46.561284986298,47.095506614169416,47.16081830727251,46.99326893799227
S,RightTurning,Dirt,0.0,4,RestrictedStakes,46.30328559869849,46.40439157316895,46.19335328426905,46.582748881166665,46.761903962113536,46.41244345863653
S,RightTurning,Dirt,0.0,5,Allowance,60.774347431858956,61.007629784433945,60.593646814810285,61.15419045699838,61.35031132642887,61.112510366297386
S,RightTurning,Dirt,0.0,5,Claiming,60.94545810519731,61.14426789692334,60.80587271088274,61.311807128946214,61.37720537429365,61.18487592087923
S,RightTurning,Dirt,0.0,5,Maiden,60.91159207910875,61.01771599711455,60.791618516538435,61.24028928896064,61.34294296019412,61.1278218880388
S,RightTurning,Dirt,0.0,5,RestrictedStakes,60.351608895262544,60.51023793790619,60.21329017845453,60.73154529260404,60.917234706734256,60.55908651976448
S,RightTurning,Dirt,0.0,6,Allowance,71.44192801605176,71.71784113887767,71.2704554072091,71.76501616564036,72.07801967099769,71.6717165044155
S,RightTurning,Dirt,0.0,6,Claiming,71.52366484302844,71.62004615557576,71.46404220855311,72.00921875115226,72.01283951296067,71.80179863191496
S,RightTurning,Dirt,0.0,6,Maiden,71.40093721191924,71.54949891606441,71.20235132687715,71.69163671134547,71.8474793373581,71.61186178471135
S,RightTurning,Dirt,0.0,6,RestrictedStakes,70.82795161003578,70.9834980337995,70.53973445012087,71.13443647615073,71.53176575780556,70.90988894107142
S,RightTurning,Dirt,0.0,7,Allowance,84.94963568864915,85.10578049913381,84.84018765275368,85.74618258209765,86.14640231833627,85.43490572814072
S,RightTurning,Dirt,0.0,7,Claiming,85.30257601776528,85.42953979955385,85.1252975440584,85.74084534467671,85.80521420394587,85.58495935180649
S,RightTurning,Dirt,0.0,7,Maiden,84.9593254221057,85.15156989649462,84.81281177385553,85.37086529691953,85.51480942657636,85.0829467972513
S,RightTurning,Dirt,0.0,7,RestrictedStakes,84.37443035148708,84.6859074598254,84.2673445365326,84.89265260925104,85.13144877214143,84.68331382601559
S,RightTurning,Dirt,0.0,8,Allowance,100.27253605210753,100.60916639763954,100.06964005572685,101.05348418407252,101.578813767922,100.40865723052562
S,RightTurning,Dirt,0.0,8,Claiming,100.24381353063048,100.54869117419702,99.97237028971917,100.6304352737194,100.75995092521757,100.4015567007233
S,RightTurning,Dirt,0.0,8,Maiden,100.09443333142282,100.21696884878176,99.94735536940385,100.44256870687838,100.56087908494732,100.296210314381
S,RightTurning,Dirt,0.0,8,RestrictedStakes,99.16106913659284,99.39186416970436,99.06119285586838,99.70740191668301,99.99133673235463,99.38689076887006
S,RightTurning,Dirt,0.0,9,Allowance,113.49511112553748,113.6372820096064,113.28875160597424,113.86592761241526,114.3892755407296,113.6510056811909
S,RightTurning,Dirt,0.0,9,Claiming,113.58496344992942,113.75277790014016,113.40913045209801,113.96432320550736,114.41280416739592,113.66694669046232
S,RightTurning,Dirt,0.0,9,Maiden,113.30398552147955,113.42606926661297,113.06559127563614,113.63559555576578,113.67635826569926,113.4420066005502
S,RightTurning,Dirt,0.0,9,RestrictedStakes,112.12314161070518,112.76037506400148,111.88475536168357,112.77241851783825,113.33076676279246,112.35512046257394
S,RightTurning,Dirt,0.0,10,Allowance,127.7555030802344,128.15490514208733,126.90178351047771,127.83814414462407,128.7817122869088,127.17207740874687
S,RightTurning,Dirt,0.0,10,Claiming,127.46245407408546,127.64558264519351,127.22854537464558,128.20841037548865,128.3301266597781,128.01899014054612
S,RightTurning,Dirt,0.0,10,Maiden,126.8834296605076,126.9402547056473,126.73558619358789,127.5915753770054,127.72052131135986,127.24659692578076
S,RightTurning,Dirt,0.0,10,RestrictedStakes,125.91755437751834,126.2756657448621,125.43687304754718,126.55586922019104,126.94617526764176,126.14027215665828
S,RightTurning,Dirt,0.0,11,Allowance,141.57230655176073,141.89008383301552,141.55234075467743,142.37937763794542,143.2066664455998,142.2168770192529
S,RightTurning,Dirt,0.0,11,Claiming,142.84821354262175,143.1054298173495,142.53919690761,143.26494949409832,143.42644687841582,143.14863310294936
S,RightTurning,Dirt,0.0,11,Maiden,142.47278901556322,142.73540733605722,142.28569946826332,143.04659672820773,143.3244673326892,142.89269426959282
S,RightTurning,Dirt,0.0,11,RestrictedStakes,141.2493017538601,141.58394127937316,140.98224232987445,141.60407146870602,142.21970297549578,141.39712591561442
S,RightTurning,Dirt,0.0,12,Allowance,156.90164806714895,158.31516775651903,156.17839972767817,156.99356075872566,158.1387487326991,156.19192996158992
S,RightTurning,Dirt,0.0,12,Claiming,156.9924649606764,157.20718367519584,156.57624665237046,157.69807348207684,158.0275685236436,157.4201562324037
S,RightTurning,Dirt,0.0,12,Maiden,156.74476807279748,156.93833915853264,156.3220240816579,157.583637291526,158.21306781006865,157.11308107523783
S,RightTurning,Dirt,0.0,12,RestrictedStakes,155.32160964906885,155.7765944999507,155.13747610329793,155.9925980202055,156.4156618838776,155.51976435793154
S,RightTurning,Dirt,0.25,4,Allowance,46.42335086740334,46.58560758802555,46.22991900204243,46.76877777426641,46.886143520389524,46.512173978064865
S,RightTurning,Dirt,0.25,4,Claiming,46.35041800823788,46.60534456559305,46.25545621907793,46.77649277042306,46.93819997934775,46.504668809047786
S,RightTurning,Dirt,0.25,4,Maiden,46.278464036829405,46.41657824340513,46.244966632293796,46.55707806712009,46.715409406359356,46.439596242511286
S,RightTurning,Dirt,0.25,4,RestrictedStakes,45.9424434122494,46.10809310284979,45.80842841579759,46.202532557824895,46.39192567113537,46.086137965650266
S,RightTurning,Dirt,0.25,5,Allowance,59.67750467124297,59.92416079766208,59.617849837199934,60.071176573032304,60.239527080574646,59.77590189060663
S,RightTurning,Dirt,0.25,5,Claiming,59.82412458094092,59.95743264362501,59.66820442635254,60.12540425419312,60.37131292490648,59.90034022982925
S,RightTurning,Dirt,0.25,5,Maiden,59.67203738339979,59.79659205877298,59.4864308803304,59.89749186142397,60.12533694136941,59.82457076795752
S,RightTurning,Dirt,0.25,5,RestrictedStakes,59.192551969193055,59.40944135483457,59.01634862279595,59.54831549394365,59.68676697775479,59.36194735879929
S,RightTurning,Dirt,0.25,6,Allowance,71.2778220048707,71.42069044940197,71.22932562820988,71.42884465282674,71.78790997772641,71.36212829462127
S,RightTurning,Dirt,0.25,6,Claiming,71.10389245997777,71.28132368183205,70.90895607212755,71.50768510239206,71.63861108157818,71.3348047817949
S,RightTurning,Dirt,0.25,6,Maiden,71.07072093099612,71.10731205312976,70.87324722059915,71.3060471264898,71.38684468157147,71.19377877615365
S,RightTurning,Dirt,0.25,6,RestrictedStakes,70.25415581486959,70.39208014821077,70.08398840336852,70.67731764712401,70.8726570570876,70.38027187648338
S,RightTurning,Dirt,0.25,7,Allowance,85.04845153477537,85.66042840318212,84.44073230493493,85.15693552782223,85.88450985345233,84.77294127114395
S,RightTurning,Dirt,0.25,7,Claiming,84.97733093714454,85.08719366803075,84.71142062403176,85.48729349922795,85.70986643390347,85.17148395647362
S,RightTurning,Dirt,0.25,7,Maiden,84.67491462641921,84.96362276823241,84.456445930695,85.1547302103915,85.3483284572016,84.99816076432535
S,RightTurning,Dirt,0.25,7,RestrictedStakes,84.01591065309816,84.23988869223132,83.81170852282185,84.42013726500204,84.805858772258,84.18291874171828
S,RightTurning,Dirt,0.25,8,Allowance,98.95514174878292,99.58585252139906,98.75847079804129,99.82580987955548,100.2674302881615,99.623901728143
S,RightTurning,Dirt,0.25,8,Claiming,99.2211384170288,99.30362077363425,98.9230701070185,99.50668106786722,99.66858758055136,99.42679385950748
S,RightTurning,Dirt,0.25,8,Maiden,99.09718407490998,99.34817307382492,98.9499913621349,99.58207979278436,99.70054892674447,99.41380855436284
S,RightTurning,Dirt,0.25,8,RestrictedStakes,98.24899673014949,98.50173691824622,97.99448219688472,98.6106455814718,98.96523253680051,98.33995601155408
S,RightTurning,Dirt,0.25,9,Allowance,112.62837622857913,113.23495334466244,112.02556784967028,113.30261802640332,113.61345023681204,112.67913808618815
S,RightTurning,Dirt,0.25,9,Claiming,112.78766567779351,112.96864430637171,112.59688512867453,113.26848535184604,113.49142063599523,112.95782423990644
S,RightTurning,Dirt,0.25,9,Maiden,112.34808148453068,112.47197798780304,112.26402562045507,112.90856823651882,113.13367851255015,112.64345677820337
S,RightTurning,Dirt,0.25,9,RestrictedStakes,111.51262631492791,111.93728215777368,111.2035357662914,112.05028896328204,112.30877135592124,111.70418735342524
S,RightTurning,Dirt,0.25,10,Allowance,126.1230619690618,126.55278858044821,126.01404656302489,126.99199669300744,127.42451084574446,126.54692548143638
S,RightTurning,Dirt,0.25,10,Claiming,126.53417550285754,126.92705746233814,126.3013146587661,127.00007331258516,127.21426609883035,126.86287761206347
S,RightTurning,Dirt,0.25,10,Maiden,126.3161683897973,126.4891473946424,126.18042108602543,126.8266534019252,127.00371876028484,126.5240857927891
S,RightTurning,Dirt,0.25,10,RestrictedStakes,125.09714865144828,125.42911304748282,124.70803582001348,125.53772122811124,125.87903804558032,125.32801486200196
S,RightTurning,Dirt,0.25,11,Allowance,141.74375390804764,142.71241012649344,140.80015877142816,142.39774133455325,142.78539777782072,141.36947258854372
S,RightTurning,Dirt,0.25,11,Claiming,141.67952966397445,142.3125743896199,141.5152291763646,142.25405530729583,142.7198120592322,142.05215750302347
S,RightTurning,Dirt,0.25,11,Maiden,141.62340434109876,141.7556494455012,141.39170360056687,142.06681179967256,142.25063916948545,141.81845235435875
S,RightTurning,Dirt,0.25,11,RestrictedStakes,140.3354546472418,140.71749434510411,140.03608189910886,140.9041752718774,141.0994272290014,140.5939907933823
S,RightTurning,Dirt,0.25,12,Allowance,155.12405123244906,155.44863307843815,154.63975347946905,156.18585823314032,156.59394959479118,155.0364631692196
S,RightTurning,Dirt,0.25,12,Claiming,155.3024362654284,155.44833695340998,155.083331867459,155.91727959282264,156.27868855959804,155.47627656373365
S,RightTurning,Dirt,0.25,12,Maiden,155.019689913625,155.26997452558626,154.74324084774008,155.6349897584777,156.12629500181947,155.3164856630092
S,RightTurning,Dirt,0.25,12,RestrictedStakes,153.83465960465145,154.28027412963073,153.31672231295795,154.4503138329851,154.8331073360691,154.23414894383149
S,RightTurning,Dirt,0.5,4,Allowance,45.65996697353408,45.908636410764316,45.406246447848616,45.925993234973895,46.12610991056183,45.633092479568795
S,RightTurning,Dirt,0.5,4,Claiming,45.77981619950819,45.928373962747926,45.66484370684362,46.018317577801085,46.165025912268064,45.88917417870921
S,RightTurning,Dirt,0.5,4,Maiden,45.71297345403363,45.83522175535596,45.590455715793674,45.96688804483058,46.065276554708845,45.851617985333746
S,RightTurning,Dirt,0.5,4,RestrictedStakes,45.2873131341736,45.47547068992297,45.13558034092878,45.56625893639078,45.72690793095245,45.36742378515072
S,RightTurning,Dirt,0.5,5,Allowance,58.31379918265458,58.516427505795676,58.02876950881121,58.66982185699503,59.017640796540405,58.42140514318272
S,RightTurning,Dirt,0.5,5,Claiming,58.38583757551939,58.53854440338473,58.20185197061859,58.64539207971972,58.84174355052834,58.46653368337643
S,RightTurning,Dirt,0.5,5,Maiden,58.262227546523796,58.37874890135804,58.178684382392696,58.55061053620402,58.67190774960753,58.44825868813928
S,RightTurning,Dirt,0.5,5,RestrictedStakes,57.73448213527182,57.90945980363966,57.62131943015559,58.03359388144412,58.22611055184922,57.82948048715586
S,RightTurning,Dirt,0.5,6,Allowance,70.36774682710274,70.69466645544598,70.01277379640364,70.68202304100032,70.88206556945707,70.4093999382863
S,RightTurning,Dirt,0.5,6,Claiming,70.51153185073264,70.81850173175906,70.2999802997598,70.89026472155668,71.05121473840347,70.71828476642368
S,RightTurning,Dirt,0.5,6,Maiden,70.24194245335701,70.3847826989634,70.13545437502353,70.59629403071347,70.73512052920441,70.42769682029825
S,RightTurning,Dirt,0.5,6,RestrictedStakes,69.75967826157792,69.98183550995597,69.5026006313435,70.0207835821638,70.26390293968655,69.80992220077769
S,RightTurning,Dirt,0.5,7,Allowance,84.11402238301018,84.79965660788883,83.76297954851572,84.54020331154598,85.00089334394849,84.14570968521889
S,RightTurning,Dirt,0.5,7,Claiming,84.15934121277257,84.43050684346723,83.95718923908285,84.62368364161776,84.81394537182574,84.39686081945104
S,RightTurning,Dirt,0.5,7,Maiden,84.06697767152053,84.27179224937218,83.96293971101869,84.41306783135643,84.59175850156328,84.26489472923029
S,RightTurning,Dirt,0.5,7,RestrictedStakes,83.42624013602666,83.69211226642304,83.22118557615427,83.76502163408863,84.04908495617298,83.46861909659933
S,RightTurning,Dirt,0.5,8,Allowance,97.60788508340792,98.2127766837869,97.40154710900944,97.9340831806218,98.55321138328063,97.67006055645369
S,RightTurning,Dirt,0.5,8,Claiming,97.8283097028238,97.95934768382409,97.52939923028508,98.22029626138844,98.50792919069983,97.91095830151336
S,RightTurning,Dirt,0.5,8,Maiden,97.64342157481438,97.83075931507929,97.41541997896904,98.00516992936576,98.19860501836155,97.8339231265141
S,RightTurning,Dirt,0.5,8,RestrictedStakes,96.8480797822089,97.14488600012947,96.6111207238478,97.2986458309002,97.62021696364906,97.04396735460702
S,RightTurning,Dirt,0.5,9,Allowance,111.58934554213168,112.17150139813135,110.99186984282152,112.18057999506978,113.00768426599686,111.19811966237587
S,RightTurning,Dirt,0.5,9,Claiming,111.34981891329477,111.75628597183729,111.01648768571079,111.75011171255883,112.01480961773476,111.48355561156453
S,RightTurning,Dirt,0.5,9,Maiden,111.27194200223614,111.47621739925214,111.08259529932944,111.56883050605464,111.9301814709753,111.45438358402149
S,RightTurning,Dirt,0.5,9,RestrictedStakes,110.18015791916994,110.39400518319715,109.91245449838969,110.61090200905386,110.96699747683068,110.33377810573207
S,RightTurning,Dirt,0.5,10,Allowance,125.36731154991011,125.69287888679962,124.82121249743474,125.5350468426368,126.06152047317973,125.05849229895183
S,RightTurning,Dirt,0.5,10,Claiming,125.06099791054562,125.3510704804567,124.84084890469732,125.51009673067227,125.85769563621992,125.24380095430068
S,RightTurning,Dirt,0.5,10,Maiden,124.91203624638568,125.0721211138215,124.70716161153334,125.23315345029785,125.65644218142765,125.05608965727222
S,RightTurning,Dirt,0.5,10,RestrictedStakes,123.6263644818888,123.94333948475548,123.24477239599219,124.05330377490424,124.58456320073178,123.73258959578202
S,RightTurning,Dirt,0.5,11,Allowance,140.0577401353175,140.65377871528494,139.46028770022411,140.78065621803384,141.24386389247255,140.1864118605949
S,RightTurning,Dirt,0.5,11,Claiming,140.1680910255514,140.49524963139405,139.8967320297445,140.67245101074482,141.0604031072548,140.4284858164141
S,RightTurning,Dirt,0.5,11,Maiden,140.1551582653659,140.33652319420725,139.82765735108745,140.55121286406273,140.93436662006542,140.38428377593465
S,RightTurning,Dirt,0.5,11,RestrictedStakes,138.8439978749416,139.1391374961691,138.3900571682857,139.48756962919663,139.83375989093744,139.01515218649854
S,RightTurning,Dirt,0.5,12,Allowance,152.62753761919873,153.23403232236944,152.21846363868355,153.97627317384746,155.39216595722016,153.1262964208125
S,RightTurning,Dirt,0.5,12,Claiming,153.0451547525164,153.5989958769806,152.71843359832607,153.63255403226896,154.22958666491851,153.17208317715807
S,RightTurning,Dirt,0.5,12,Maiden,152.70033115734842,153.00951334327758,152.56913361952786,153.26000675855528,153.5965303282842,152.98634907227694
S,RightTurning,Dirt,0.5,12,RestrictedStakes,151.40138360622564,151.78500262561994,150.89812441220428,151.9345320911379,152.35249510394505,151.48713725214571
S,RightTurning,Dirt,0.75,4,Allowance,45.57714378859236,45.82741025415661,45.45974050068452,45.844254379385696,46.229279567537,45.708987428877606
S,RightTurning,Dirt,0.75,4,Claiming,45.82129328075728,45.9541899116001,45.70300152036626,46.08759176195321,46.21200143817309,45.95951374591602
S,RightTurning,Dirt,0.75,4,Maiden,45.71460546132935,45.841049803948266,45.63447084651837,45.973587431191746,46.06956056083728,45.84216797389777
S,RightTurning,Dirt,0.75,4,RestrictedStakes,45.26745440178671,45.43602049694071,45.14752555637309,45.47549151692692,45.68688630413942,45.354543254911455
S,RightTurning,Dirt,0.75,5,Allowance,58.41852935934938,58.82123465339989,58.119585014935396,58.64830020152624,59.06463021937252,58.43220255203132
